Tiempo (s),RPM referencia,Torque (N·m),Velocidad angular (rad/s),Potencia (W)
4.714714714714715,1414.4144144144145,2.6426426426426426,148.11713111519444,391.42064679090424
4.724724724724725,1417.4174174174175,2.6376376376376376,148.43160485429252,391.5087875786394
4.734734734734735,1420.4204204204204,2.6326326326326326,148.7460785933906,391.59378048109835
4.744744744744745,1423.4234234234234,2.6276276276276276,149.0605523324887,391.6756254982811
4.754754754754755,1426.4264264264264,2.6226226226226226,149.37502607158677,391.7543226301875
4.764764764764765,1429.4294294294295,2.6176176176176176,149.68949981068485,391.8298718768177
4.774774774774775,1432.4324324324325,2.6126126126126126,150.00397354978293,391.90227323817163
4.784784784784785,1435.4354354354355,2.6076076076076076,150.318447288881,391.97152671424925
4.794794794794795,1438.4384384384384,2.6026026026026026,150.63292102797908,392.03763230505064
4.804804804804805,1441.4414414414414,2.5975975975975976,150.94739476707716,392.1005900105758
4.814814814814815,1444.4444444444446,2.5925925925925926,151.26186850617523,392.1603998308247
4.824824824824825,1447.4474474474475,2.5875875875875876,151.5763422452733,392.2170617657973
4.834834834834835,1450.4504504504505,2.582582582582582,151.8908159843714,392.2705758154936
4.844844844844845,1453.4534534534534,2.5775775775775776,152.20528972346946,392.32094197991375
4.854854854854855,1456.4564564564564,2.5725725725725725,152.5197634625675,392.36816025905756
4.864864864864865,1459.4594594594594,2.567567567567568,152.8342372016656,392.41223065292525
4.874874874874875,1462.4624624624626,2.5625625625625625,153.1487109407637,392.4531531615166
4.884884884884885,1465.4654654654655,2.557557557557557,153.46318467986177,392.49092778483157
4.894894894894895,1468.4684684684685,2.5525525525525525,153.77765841895982,392.5255545228704
4.904904904904905,1471.4714714714714,2.5475475475475475,154.09213215805792,392.55703337563307
4.914914914914915,1474.4744744744744,2.542542542542543,154.406605897156,392.5853643431194
4.924924924924925,1477.4774774774776,2.5375375375375375,154.7210796362541,392.61054742532946
4.934934934934935,1480.4804804804805,2.532532532532532,155.03555337535215,392.63258262226316
4.944944944944945,1483.4834834834835,2.5275275275275275,155.35002711445023,392.65146993392074
4.954954954954955,1486.4864864864865,2.5225225225225225,155.6645008535483,392.667209360302
4.964964964964965,1489.4894894894894,2.517517517517518,155.97897459264638,392.67980090140713
4.974974974974975,1492.4924924924926,2.5125125125125125,156.2934483317445,392.6892445572359
4.984984984984985,1495.4954954954956,2.507507507507507,156.60792207084253,392.69554032778825
4.994994994994995,1498.4984984984985,2.5025025025025025,156.9223958099406,392.6986882130646
5.005005005005005,1501.5015015015015,2.4974974974974975,157.2368695490387,392.6986882130646
5.015015015015015,1504.5045045045044,2.4924924924924925,157.55134328813676,392.6955403277883
5.025025025025025,1507.5075075075074,2.4874874874874875,157.86581702723484,392.68924455723584
5.035035035035035,1510.5105105105106,2.4824824824824825,158.18029076633292,392.679800901407
5.045045045045045,1513.5135135135135,2.477477477477477,158.494764505431,392.66720936030197
5.055055055055055,1516.5165165165165,2.4724724724724725,158.8092382445291,392.6514699339208
5.065065065065065,1519.5195195195195,2.4674674674674675,159.12371198362717,392.63258262226327
5.075075075075075,1522.5225225225224,2.4624624624624625,159.43818572272522,392.6105474253294
5.085085085085085,1525.5255255255256,2.4574574574574575,159.75265946182333,392.5853643431194
5.095095095095095,1528.5285285285286,2.452452452452452,160.0671332009214,392.557033375633
5.105105105105105,1531.5315315315315,2.4474474474474475,160.38160694001948,392.5255545228705
5.115115115115115,1534.5345345345345,2.4424424424424425,160.69608067911756,392.4909277848317
5.125125125125125,1537.5375375375374,2.4374374374374375,161.0105544182156,392.4531531615165
5.135135135135135,1540.5405405405406,2.432432432432432,161.3250281573137,392.4122306529252
5.145145145145145,1543.5435435435436,2.427427427427427,161.6395018964118,392.36816025905756
5.155155155155155,1546.5465465465466,2.4224224224224224,161.95397563550986,392.3209419799138
5.165165165165165,1549.5495495495495,2.4174174174174174,162.2684493746079,392.2705758154936
5.175175175175175,1552.5525525525525,2.4124124124124124,162.582923113706,392.2170617657972
5.185185185185185,1555.5555555555554,2.4074074074074074,162.89739685280406,392.1603998308246
5.195195195195195,1558.5585585585586,2.402402402402402,163.21187059190217,392.10059001057573
5.205205205205205,1561.5615615615616,2.3973973973973974,163.52634433100022,392.0376323050506
5.215215215215215,1564.5645645645645,2.3923923923923924,163.84081807009832,391.97152671424925
5.225225225225225,1567.5675675675675,2.3873873873873874,164.1552918091964,391.9022732381716
5.235235235235235,1570.5705705705705,2.3823823823823824,164.46976554829448,391.82987187681766
5.245245245245245,1573.5735735735736,2.377377377377377,164.78423928739255,391.75432263018746
5.255255255255255,1576.5765765765766,2.3723723723723724,165.09871302649063,391.6756254982811
5.265265265265265,1579.5795795795796,2.3673673673673674,165.4131867655887,391.5937804810984
